기준년월	지역명	지역코드	법정동	아파트	거래금액	년	월	일	건축년도	전용면적	지번	층
202201	종로구	11110	 숭인동	삼전솔하임2차	      10,200	2022	1	25	2012	15	296-19	7
202201	종로구	11110	 행촌동	대성아파트	      20,000	2022	1	5	1971	19.27	41-1	8
202201	종로구	11110	 행촌동	대성아파트	      26,000	2022	1	12	1971	19.27	41-1	7
202201	종로구	11110	 무악동	인왕산아이파크	     139,900	2022	1	2	2008	84.858	60	16
202306	강남구	11680	 역삼동	e-편한세상	     256,000	2023	6	1	2005	84.991	755-4	8
202306	강남구	11680	 역삼동	경남아너스빌	     149,500	2023	6	1	2002	81.013	722	8
202306	강남구	11680	 역삼동	역삼래미안	     155,000	2023	6	1	2005	59.4	757	4
202306	강남구	11680	 역삼동	테헤란아이파크	     240,000	2023	6	3	2014	70.8333	709-5	20
202306	강남구	11680	 역삼동	e-편한세상	     242,000	2023	6	3	2005	84.675	755-4	15
202306	강남구	11680	 역삼동	개나리래미안	     184,000	2023	6	6	2006	59.95	754	4
202306	강남구	11680	 역삼동	역삼래미안	     185,000	2023	6	7	2005	59.53	757	8
202306	강남구	11680	 역삼동	역삼래미안	     174,300	2023	6	10	2005	59.4	757	6
202306	강남구	11680	 역삼동	래미안그레이튼	     190,000	2023	6	10	2009	59.97	763-16	20
202306	강남구	11680	 역삼동	개나리래미안	     239,000	2023	6	10	2006	84.93	754	14
202306	강남구	11680	 역삼동	역삼래미안	     183,000	2023	6	11	2005	59.4	757	9
202306	강남구	11680	 역삼동	역삼자이	     200,000	2023	6	14	2016	59.9977	711-3	20
202306	강남구	11680	 역삼동	역삼I'PARK	      76,500	2023	6	15	2006	28.246	713-11	7
202306	강남구	11680	 역삼동	역삼I'PARK	      76,500	2023	6	15	2006	28.246	713-11	7
202306	강남구	11680	 역삼동	래미안펜타빌	     320,000	2023	6	15	2007	135.67	713-7	14
202306	강남구	11680	 역삼동	테헤란아이파크	     249,000	2023	6	15	2014	92.6232	709-5	4
202306	강남구	11680	 역삼동	역삼2차아이파크	     218,000	2023	6	17	2008	84.587	765-32	8
202306	강남구	11680	 역삼동	e-편한세상	     194,000	2023	6	17	2005	59.606	755-4	10
202306	강남구	11680	 역삼동	e-편한세상	     193,000	2023	6	17	2005	59.606	755-4	15
202306	강남구	11680	 역삼동	개나리SK뷰	     345,000	2023	6	17	2012	127.27	716-3	11
202306	강남구	11680	 역삼동	역삼푸르지오	     240,000	2023	6	17	2006	84.9097	754-1	10
202306	강남구	11680	 역삼동	래미안그레이튼	     182,000	2023	6	20	2009	59.97	763-16	9
202306	강남구	11680	 역삼동	역삼동하나빌	      39,000	2023	6	20	2002	33.37	681-26	4
202306	강남구	11680	 역삼동	역삼래미안	     185,000	2023	6	20	2005	59.4	757	14
202306	강남구	11680	 개포동	성원대치2단지아파트	     110,000	2023	6	1	1992	39.53	12	15
202306	강남구	11680	 개포동	래미안블레스티지	     195,500	2023	6	1	2019	59.967	1280	8
202306	강남구	11680	 개포동	개포래미안포레스트	     234,000	2023	6	1	2020	84.83	1282	2
202306	강남구	11680	 개포동	삼익대청아파트	     122,000	2023	6	1	1992	51.12	12	1
202306	강남구	11680	 개포동	성원대치2단지아파트	     106,000	2023	6	2	1992	39.53	12	2
202306	강남구	11680	 개포동	개포래미안포레스트	     233,500	2023	6	3	2020	84.86	1282	3
202306	강남구	11680	 개포동	디에이치아너힐즈	     297,000	2023	6	4	2019	84.3558	138	9
202306	강남구	11680	 개포동	개포래미안포레스트	     220,000	2023	6	6	2020	74.66	1282	24
202306	강남구	11680	 개포동	성원대치2단지아파트	     113,000	2023	6	6	1992	39.53	12	15
202306	강남구	11680	 개포동	개포래미안포레스트	     238,000	2023	6	7	2020	84.83	1282	4
202306	강남구	11680	 개포동	개포주공7단지	     239,500	2023	6	7	1983	83.7	185	1
202306	강남구	11680	 개포동	개포래미안포레스트	     219,000	2023	6	8	2020	74.66	1282	17
202306	강남구	11680	 개포동	래미안블레스티지	     190,000	2023	6	8	2019	59.967	1280	6
202306	강남구	11680	 개포동	개포래미안포레스트	     154,000	2023	6	8	2020	49.92	1282	7
202306	강남구	11680	 개포동	개포주공6단지	     190,000	2023	6	9	1983	60.13	185	13
202306	강남구	11680	 개포동	개포주공6단지	     197,000	2023	6	9	1983	60.13	185	12
202306	강남구	11680	 개포동	성원대치2단지아파트	     129,700	2023	6	10	1992	49.86	12	15
202306	강남구	11680	 개포동	삼익대청아파트	     154,000	2023	6	10	1992	60	12	10
202306	강남구	11680	 개포동	성원대치2단지아파트	     115,000	2023	6	11	1992	39.53	12	11
202306	강남구	11680	 개포동	경남2차	     284,000	2023	6	12	1984	149.21	649	15
202306	강남구	11680	 개포동	디에이치아너힐즈	     262,000	2023	6	12	2019	76.1709	138	13
202306	강남구	11680	 개포동	래미안블레스티지	     270,000	2023	6	12	2019	84.94	1280	26
202306	강남구	11680	 개포동	래미안블레스티지	     265,000	2023	6	13	2019	84.943	1280	18
202306	강남구	11680	 개포동	래미안블레스티지	     270,000	2023	6	13	2019	84.943	1280	11
202306	강남구	11680	 개포동	개포래미안포레스트	     160,000	2023	6	13	2020	49.92	1282	8
202306	강남구	11680	 개포동	래미안블레스티지	     270,000	2023	6	14	2019	84.943	1280	10
202306	강남구	11680	 개포동	개포래미안포레스트	     184,000	2023	6	14	2020	59.92	1282	7
202306	강남구	11680	 개포동	개포주공7단지	     195,000	2023	6	14	1983	60.76	185	12
202306	강남구	11680	 개포동	개포주공6단지	     249,500	2023	6	15	1983	83.21	185	1
202306	강남구	11680	 개포동	래미안블레스티지	     187,000	2023	6	17	2019	59.888	1280	2
202306	강남구	11680	 개포동	삼익대청아파트	     129,000	2023	6	17	1992	51.12	12	4
202306	강남구	11680	 개포동	삼익대청아파트	     135,000	2023	6	17	1992	51.12	12	12
202306	강남구	11680	 개포동	래미안블레스티지	     160,000	2023	6	18	2019	49.909	1280	7
202306	강남구	11680	 개포동	개포래미안포레스트	     183,000	2023	6	19	2020	59.92	1282	16
202306	강남구	11680	 개포동	개포래미안포레스트	     150,000	2023	6	19	2020	49.92	1282	10
202306	강남구	11680	 개포동	성원대치2단지아파트	      97,000	2023	6	20	1992	33.18	12	15
202306	강남구	11680	 개포동	개포래미안포레스트	     185,000	2023	6	21	2020	59.92	1282	6
202306	강남구	11680	 개포동	성원대치2단지아파트	     113,000	2023	6	22	1992	39.53	12	15
202306	강남구	11680	 개포동	삼익대청아파트	     115,000	2023	6	23	1992	39.53	12	14
202306	강남구	11680	 개포동	디에이치아너힐즈	     275,000	2023	6	24	2019	84.3558	138	11
202306	강남구	11680	 개포동	성원대치2단지아파트	     117,000	2023	6	24	1992	39.53	12	14
202306	강남구	11680	 개포동	래미안블레스티지	     326,500	2023	6	26	2019	99.991	1280	17
202306	강남구	11680	 개포동	개포래미안포레스트	     243,000	2023	6	26	2020	84.86	1282	13
202306	강남구	11680	 개포동	디에이치아너힐즈	     205,000	2023	6	27	2019	59.7479	138	4
202306	강남구	11680	 개포동	삼익대청아파트	     103,000	2023	6	28	1992	60	12	11
202306	강남구	11680	 개포동	개포더샵트리에	     240,000	2023	6	29	2021	105.8064	651-1	8
202306	강남구	11680	 개포동	삼익대청아파트	     111,000	2023	6	29	1992	39.53	12	2
202306	강남구	11680	 개포동	개포자이프레지던스	     279,250	2023	6	30	2023	78.33	189	9
202306	강남구	11680	 청담동	진흥아파트	     370,000	2023	6	8	1984	180.67	65	11
202306	강남구	11680	 청담동	진흥아파트	     234,000	2023	6	15	1984	109.31	65	10
202306	강남구	11680	 청담동	삼성청담공원아파트	     214,000	2023	6	19	1999	107.22	60	11
202306	강남구	11680	 청담동	청담자이	     195,000	2023	6	21	2011	49.593	134-38	19
202306	강남구	11680	 청담동	청담동삼성1차(101동)	     134,000	2023	6	28	1997	59.4	33	4
202306	강남구	11680	 청담동	청담2차이-편한세상(204동)	     185,000	2023	6	29	2005	89.13	15	5
202306	강남구	11680	 청담동	래미안청담로이뷰	     275,000	2023	6	30	1992	110.2	134	12
202306	강남구	11680	 삼성동	삼성동롯데아파트	     153,000	2023	6	3	2000	59.4	17	20
202306	강남구	11680	 삼성동	삼성동롯데아파트	     147,000	2023	6	11	2000	59.4	17	8
202306	강남구	11680	 삼성동	삼성동힐스테이트 1단지	     104,000	2023	6	12	2008	31.402	16-2	16
202306	강남구	11680	 삼성동	삼성동힐스테이트 1단지	     250,000	2023	6	19	2008	114.463	16-2	16
202306	강남구	11680	 삼성동	래미안라클래시	     249,000	2023	6	20	2021	59.99	189	13
202306	강남구	11680	 삼성동	아이파크	     493,000	2023	6	22	2004	156.857	87	6
202306	강남구	11680	 삼성동	삼성동힐스테이트 1단지	     256,000	2023	6	27	2008	84.349	16-2	4
202306	강남구	11680	 삼성동	삼성동힐스테이트 1단지	     245,000	2023	6	30	2008	84.236	16-2	10
202306	강남구	11680	 대치동	대치삼성	     240,000	2023	6	2	2000	97.35	1014-3	8
202306	강남구	11680	 대치동	개포우성1	     428,000	2023	6	2	1983	158.54	503	3
202306	강남구	11680	 대치동	대치삼성	     220,000	2023	6	2	2000	84.58	1014-3	8
202306	강남구	11680	 대치동	대치삼성	     155,000	2023	6	2	2000	59.88	1014-3	16
202306	강남구	11680	 대치동	래미안대치팰리스	     325,000	2023	6	2	2015	91.91	1027	26
202306	강남구	11680	 대치동	은마	     219,000	2023	6	2	1979	76.79	316	7
202306	강남구	11680	 대치동	대치삼성	     240,000	2023	6	3	2000	97.35	1014-3	4
202306	강남구	11680	 대치동	은마	     215,000	2023	6	3	1980	84.43	316	1
202306	강남구	11680	 대치동	은마	     220,000	2023	6	5	1979	76.79	316	11
202306	강남구	11680	 대치동	은마	     225,000	2023	6	6	1979	76.79	316	10
202306	강남구	11680	 대치동	한보미도맨션1	     268,000	2023	6	6	1983	84.48	511	10
202306	강남구	11680	 대치동	은마	     220,000	2023	6	7	1979	76.79	316	7
202306	강남구	11680	 대치동	동부센트레빌	     445,000	2023	6	7	2005	145.83	670	27
202306	강남구	11680	 대치동	포스코더샵	     303,000	2023	6	7	2004	139.54	902	16
202306	강남구	11680	 대치동	은마	     225,000	2023	6	8	1979	76.79	316	12
202306	강남구	11680	 대치동	한보미도맨션1	     323,000	2023	6	8	1983	128.01	511	1
202306	강남구	11680	 대치동	래미안대치팰리스	     299,500	2023	6	9	2015	91.89	1027	17
202306	강남구	11680	 대치동	래미안대치팰리스	     440,000	2023	6	9	2015	114.15	1027	25
202306	강남구	11680	 대치동	래미안대치팰리스	     441,000	2023	6	9	2015	114.14	1027	23
202306	강남구	11680	 대치동	한보미도맨션2	     241,000	2023	6	9	1985	84.96	511	1
202306	강남구	11680	 대치동	선경2차(8동-12동)	     381,000	2023	6	10	1985	127.75	506	6
202306	강남구	11680	 대치동	선경2차(8동-12동)	     268,500	2023	6	10	1985	84.55	506	3
202306	강남구	11680	 대치동	은마	     223,000	2023	6	12	1980	76.79	316	10
202306	강남구	11680	 대치동	선릉역대우아이빌(890-49)	      26,000	2023	6	12	2004	28.34	890-49	14
202306	강남구	11680	 대치동	은마	     210,000	2023	6	13	1980	84.43	316	13
202306	강남구	11680	 대치동	대치삼성	     166,000	2023	6	15	2000	59.88	1014-3	20
202306	강남구	11680	 대치동	한보미도맨션1	     290,000	2023	6	16	1983	128.01	511	6
202306	강남구	11680	 대치동	대치아이파크	     203,500	2023	6	16	2008	59.96	888	2
202306	강남구	11680	 대치동	은마	     256,000	2023	6	17	1979	84.43	316	8
202306	강남구	11680	 대치동	대치현대	     210,500	2023	6	17	1999	85	974	4
202306	강남구	11680	 대치동	한보미도맨션2	     326,000	2023	6	19	1985	126.33	511	1
202306	강남구	11680	 대치동	은마	     230,000	2023	6	19	1979	76.79	316	10
202306	강남구	11680	 대치동	은마	     248,000	2023	6	19	1979	84.43	316	14
202306	강남구	11680	 대치동	은마	     223,000	2023	6	20	1979	76.79	316	5
202306	강남구	11680	 대치동	대치현대	     227,500	2023	6	20	1999	101.6	974	1
202306	강남구	11680	 대치동	한보미도맨션2	     515,000	2023	6	21	1985	190.47	511	13
202306	강남구	11680	 대치동	래미안대치팰리스	     445,000	2023	6	21	2015	114.15	1027	18
202306	강남구	11680	 대치동	대치우성아파트1동,2동,3동,5동,6동,7동	     270,000	2023	6	22	1984	115.59	63	11
202306	강남구	11680	 대치동	대치삼성	     235,000	2023	6	22	2000	84.58	1014-3	9
202306	강남구	11680	 대치동	한보미도맨션1	     355,000	2023	6	23	1983	128.01	511	5
202306	강남구	11680	 대치동	포스코더샵	     308,000	2023	6	23	2004	139.54	902	16
202306	강남구	11680	 대치동	한보미도맨션2	     360,000	2023	6	23	1985	126.33	511	12
202306	강남구	11680	 대치동	개포우성2	     275,000	2023	6	24	1984	84.69	500	1
202306	강남구	11680	 대치동	선경1차(1동-7동)	     348,000	2023	6	24	1983	117.7	506	6
202306	강남구	11680	 대치동	대치우성아파트1동,2동,3동,5동,6동,7동	     240,000	2023	6	24	1984	84.69	63	12
202306	강남구	11680	 대치동	은마	     210,000	2023	6	27	1979	84.43	316	12
202306	강남구	11680	 대치동	대치효성	     185,000	2023	6	30	1999	84.91	988-4	9
202306	강남구	11680	 논현동	신동아(22)	      90,000	2023	6	5	1997	35.73	22	10
202306	강남구	11680	 논현동	e-편한세상	     129,000	2023	6	5	2005	84.9876	195-1	9
202306	강남구	11680	 논현동	청학아파트에이동,비동,씨동	     140,000	2023	6	15	1976	85.12	62-3	4
202306	강남구	11680	 논현동	제이빌	      37,500	2023	6	16	2004	31.22	108-2	5
202306	강남구	11680	 논현동	동현아파트1~6	     204,000	2023	6	27	1985	84.92	105	11
202306	강남구	11680	 압구정동	한양4	     325,000	2023	6	1	1978	101.09	486	11
202306	강남구	11680	 압구정동	신현대11차	     370,000	2023	6	2	1983	108.36	433	6
202306	강남구	11680	 압구정동	한양5	     298,000	2023	6	2	1979	102.35	513	13
202306	강남구	11680	 압구정동	신현대12차	     360,000	2023	6	8	1982	110.82	434	2
202306	강남구	11680	 압구정동	신현대12차	     360,000	2023	6	8	1982	110.82	434	2
202306	강남구	11680	 압구정동	신현대12차	     510,000	2023	6	8	1982	155.52	434	13
202306	강남구	11680	 압구정동	신현대12차	     510,000	2023	6	8	1982	155.52	434	13
202306	강남구	11680	 압구정동	현대10차(201,202동)	     370,000	2023	6	8	1982	108.15	436	5
202306	강남구	11680	 압구정동	현대1차(12,13,21,22,31,32,33동)	     500,000	2023	6	8	1976	161.18	369-1	2
202306	강남구	11680	 압구정동	미성2차	     263,000	2023	6	12	1987	74.4	397	6
202306	강남구	11680	 압구정동	현대7차(73~77,82,85동)	     480,000	2023	6	15	1979	144.2	456	5
202306	강남구	11680	 압구정동	신현대12차	     510,000	2023	6	16	1982	155.52	434	7
202306	강남구	11680	 압구정동	한양1차(영동한양)	     200,000	2023	6	19	1977	49.98	490	6
202306	강남구	11680	 압구정동	한양1차(영동한양)	     345,000	2023	6	20	1977	91.21	490	6
202306	강남구	11680	 압구정동	미성1차	     440,000	2023	6	22	1982	153.36	414	2
202306	강남구	11680	 압구정동	현대8차(성수현대:91~95동)	     495,000	2023	6	23	1980	163.67	481	10
202306	강남구	11680	 압구정동	신현대11차	     630,000	2023	6	26	1983	183.41	433	7
202306	강남구	11680	 압구정동	한양4	     640,000	2023	6	27	1978	208.65	486	12
202306	강남구	11680	 압구정동	한양5	     395,000	2023	6	27	1979	115.24	513	4
202306	강남구	11680	 세곡동	강남데시앙파크	     117,500	2023	6	3	2011	84.95	525	4
202306	강남구	11680	 세곡동	강남엘에이치1단지	     133,000	2023	6	5	2013	74.74	579	3
202306	강남구	11680	 세곡동	세곡푸르지오	     135,000	2023	6	9	2012	84.84	533	7
202306	강남구	11680	 세곡동	세곡푸르지오	     115,500	2023	6	19	2012	59.89	533	15
202306	강남구	11680	 세곡동	세곡푸르지오	     135,000	2023	6	29	2012	84.83	533	10
202306	강남구	11680	 자곡동	엘에이치강남힐스테이트	     116,000	2023	6	1	2015	74.8	619	7
202306	강남구	11680	 자곡동	강남한양수자인(4단지)	     154,000	2023	6	9	2014	84.99	686	6
202306	강남구	11680	 자곡동	강남한양수자인(4단지)	     120,000	2023	6	12	2014	59.88	686	9
202306	강남구	11680	 일원동	수서	      89,700	2023	6	1	1992	39.98	711	11
202306	강남구	11680	 일원동	래미안 개포 루체하임	     245,000	2023	6	1	2018	84.97	741	19
202306	강남구	11680	 일원동	우성7	     215,000	2023	6	3	1987	83.69	615	7
202306	강남구	11680	 일원동	목련타운	     196,500	2023	6	3	1993	99.79	716	4
202306	강남구	11680	 일원동	개포한신	     150,000	2023	6	5	1984	107.6	615-1	3
202306	강남구	11680	 일원동	래미안 개포 루체하임	     250,000	2023	6	9	2018	84.97	741	11
202306	강남구	11680	 일원동	우성7	     216,500	2023	6	10	1987	83.69	615	12
202306	강남구	11680	 일원동	푸른마을아파트101동~111동	     140,000	2023	6	10	1994	59.76	719	2
202306	강남구	11680	 일원동	푸른마을아파트101동~111동	      90,000	2023	6	10	1994	59.76	719	6
202306	강남구	11680	 일원동	우성7	     220,000	2023	6	10	1987	83.69	615	5
202306	강남구	11680	 일원동	목련타운	     228,000	2023	6	15	1993	134.71	716	3
202306	강남구	11680	 일원동	우성7	     145,000	2023	6	15	1987	84.06	615	5
202306	강남구	11680	 일원동	수서	     120,000	2023	6	17	1992	59.96	711	7
202306	강남구	11680	 일원동	푸른마을아파트101동~111동	     162,000	2023	6	17	1994	84.93	719	1
202306	강남구	11680	 일원동	샘터마을	     250,000	2023	6	17	1994	134.438	718	11
