,title,text,date
277,인공지능 스피커 기가지니LTE2 알아보기,"집안에 여러가지 가전을 제어할 수 있는 상태가 되면서 어느덧 인공지능 스피커에 대해 관심이 생기고 있습니다. 특히 저같은... 기가지니 LTE 2는 KT에서 출시한 인공지능 스피커 지니 라인업 제품 중 하나이며, 지니 2세대 제품입니다. 아무래도 KT 유저들을 타겟으로...",2023.09.13.
278,"구글 지메일, 인공지능으로 초안 ‘뚝딱’ 만든다",구글 I/O 2023 (출처: 더모바일인디안(TheMobileIndian)) 구글이 발표한 새로운 생성형 인공지능(AI) 기능으로 지메일(Gmail) 작업이 더욱 빠르고... 단순히 사용자가 원하는 프롬프트를 입력하면 인공지능이 관련 지식을 기반으로 문장을 자동 완성시켜준다. 어조를 변경할 수 있는...,2023.05.12.
279,챗GPT 사용법 인공지능 글쓰기부터 마케팅활용하는 방법 강의,"챗GPT 사용법 인공지능 글쓰기부터 마케팅활용까지 줌 특강 강의 챗GPT를 활용해서 할 수 있는 작업은 정말 다양합니다. 블로그 글쓰기... 지난번 진행한 챗GPT 사용법 강의에서는 ""인공지능과 함께 글쓰기부터 마케팅까지"" 주제로 활용에 대한 강의를 진행하였습니다....",2023.07.01.
280,데이터안심구역에서 인공지능 빅데이터 분석과 파이썬 무료...,"같은 인공지능에 대한 관심과 열기가 대단합니다. 기업이나 기관, 업체에서 생산된 단일 DATA들을 다양하게 연계하여 분석할 때 실생활에... 빅데이터와 인공지능 등에 관심이 많고 분석 및 활용과 관련된 직무에 대해 알아볼 수 있는 진로 체험도 있습니다. 해당 커리큘럼은 매주...",2023.05.31.
281,"[사람나래] 인공지능으로 공무원 복무 관리, 일하는 방식...","인사혁신처는 '인공지능 기반 지능형(스마트) 복무 관리 시스템'을 내년부터 시범 운영하고 오는 2025년까지 전 중앙행정기관이 본격 시행할 수 있도록 시스템을 구축한다고 밝혔는데요. 추진 배경을 정리하면 아래와 같습니다. 첫째, 전 중앙행정기관 공통 시스템을 통한 유연한...",2023.06.20.
282,"MZ 세대의 자기 계발, 인공지능 시대에 자아 이미지부터 바꿔라.","아날로그 세상에서 디지털 세상으로 바뀌고, 인공지능으로 인하여 기존의 일자리에서 새로운 일자리를 찾아야 하는 변화의 시점에서... MZ 세대 모두가 자아 이미지를 바꾸어 인공지능 시대에 주역이 되기를 바랍니다. 사랑합니다. 감사합니다. 모바 비즈 올림",2023.06.24.
283,인공지능의 논란과 기회 4-Panic & Opportunities of AI,"우리 스스로 인공지능을 능가하지 못할 것이라고 말하는 것이 안전하다. 오픈AI 창업자 '샘 알트만'은 ""오픈AI가 어떻게 큰 사업이 될지는 모르겠다. 슈퍼 지능을 구축한 다음, 그다음은 어떻게 할 것인지 거꾸로 물어보려고 한다""고 언급했다. 실제로는 꽤 사실적인 표현이다....",2023.06.08.
284,"인공지능 전문가 데이터라벨링, 알바와 전업으로 가능한 일","본인도 무엇이 좋을까 고민하던 찰나 인공지능 전문가 데이터라벨링에 대한 이야기를 듣게 되었다. 미래 산업이라고 부를 정도로 많은 사람이 관심을 가지는 직종으로, 데이터라벨링은 알바와 전업으로 도전하는 추세다. 데이터라벨링은 기계 학습 및 모델을 훈련하기...",2023.07.25.
285,인공지능으로 운전 습관... 혁신제품 ‘인공지능 기반 교통사고...,"인공지능(AI) 기술을 기반으로 도로 위험도 관찰, 범죄 차량 추적, 도로파손 여부, 고령 운전자 인지능력 등 빅데이터를 모으고, 운전자를 실시간으로 관리하고 파악해 안전운전을 하도록 교육합니다. 덕분에 많은 운전자가 자신의 운전 습관을 객관적으로 인지하고 개선해...",2023.08.17.
286,네이버 하이퍼클로바X - 국내 초거대 AI 인공지능 모델 24일...,"챗 GPT의 '네이버' 버전이라고 생각하시면 된답니다.ㅎㅎ) 종종 초거대 인공지능(AI) 언어모델 관련 소식을 전하긴 했지만, 한국 기업에 대한 소식을 전하는 건 처음인 것 같은데요. ㅎㅎ (사실상 현재로서 거의 유일한 K-AI거대언어모델!ㅋㅋ) 아직 출시된 건 아니고요. 오는 8월...",2023.08.22.
287,"AI관련주, 인공지능 챗GPT 그리고 관련주들","정의한다 지능을 갖고 있는 컴퓨터 시스템 정도로 기억해두자 AI가 무섭다고 느껴졌던 영화 '아이로봇' AI가 산업에 미치는 영향 인공지능의 역사는 1700년 대 사람이 로봇처럼 체스를 두던 체스기계의 등장을 시작으로 체스 세계 챔피언과 맞붙은 IBM의 ‘딥 블루’, 이세돌...",2023.02.27.
288,2023 온라인 코딩파티 시즌2 소프트웨어 인공지능 교육 6주간...,"과학기술정보통신부와 교육부, 한국과학창의재단은 누구나 쉽고 재미있게 소프트웨어와 인공지능 교육을 체험할 수 있는 '2023 온라인... 소프트웨어와 인공지능의 원리를 쉽고 재미있게 게임처럼 체험할 수 있도록 매년 새롭고 다양한 프로그램으로 구성하여 진행되고 있으며...",2023.10.09.
289,2023년 지질자원 데이터 활용 및 인공지능 경진대회,2023년 지질자원 데이터 활용 및 인공지능 경진대회 소식 입니다. 참가자격은 지질자원 연구데이터 활용·아이디어 제시 및 AI 모형 개발 등에 관심 있는 국민 누구나 입니다. * 2023년 지질자원 데이터 활용 및 인공지능 경진대회 : http://www.geodata-con.kr/2023/index.php 2023년...,2023.06.10.
290,한국 기준금리 발표 및 전망부터 2023년 트렌드인 인공지능...,"글로벌 마켓토크: 결국 인공지능이 2023년 메가 트렌드가 될까? 마켓Chef: Chef가 생각하는 강세장의 조건은? 리서치 하이라이트... 한국 기준금리 발표 및 전망부터 2023년 트렌드인 인공지능, 기술주까지 삼성증권 유튜브로 POP하게 알아볼까요? 삼성증권 구독 이벤트...",2023.06.14.
291,"인공지능 보이스 피싱, 스미싱, 피싱 차단해 주는 싹다잡아 어플...","출처 PHYLLIS 인공지능 싹다잡아 어플은 위 어플들보다 더 강력하고 유익한 어플인 거 같아서 교육합니다. 우리모두 보이스 피싱, 스미싱 등에서 자유로우면 좋겠습니다. 인공지능 보이스 피싱, 스미싱, 피싱 차단해 주는 싹다잡아 어플 교육 싹다잡아 어플 보이스 피싱 차단하고...",2023.07.24.
292,ai 관련주 루닛 주가 인공지능 의료기기,"ai 관련주 루닛 주가 인공지능 의료기기 요즘 ai관련주에 대한 관심이 많아지면서 ai도 좀 더 세분화되고 있습니다. 원래 처음 인공지능과 AI에 불을 붙인 것은 ""Chat GPT""의 등장이었습니다. 질문만 하면 정말 사람처럼 정확한? 대답을 해주니 너 나 할 것 없이 관련 사업에...",2023.08.08.
293,"인공지능 교육, 정보보호 교육 [아주대학교] 일반대학원 후기...","인공지능 교육, 정보보호 교육 [아주대학교] 일반대학원 후기 신입생 모집 안녕하세요. 취업비서 인크루트 입니다. 산업보안, 기계학습... 분이라면 인공지능 교육, 정보보호 교육 [아주대학교] 일반대학원 후기 신입생 모집 지원하실 수 있습니다. 교육, 정보보호...",2023.07.17.
294,"인공지능(AI) 강군, 방위사업청이 대전시와 함께 이끕니다!","이번 포럼은 방위사업청의 대전시대 개막 이후, 대전광역시와 함께 하는 첫 번째 행사로서 국정과제인 AI기반 과학기술 강군 육성을 위해 필수적인 국방 인공지능과 반도체 발전 미래 전략을 중앙정부와 지방자치단체가 함께 준비한다는 의미를 갖습니다. 대통령 직속...",2023.08.02.
295,"AI 인공지능 ETF SRVR, CLOU, IROB (ft. 챗gpt 관련주...",인공지능(AI)가 답변을 해주는 채팅 플랫폼이다. 지금까지 우리는 검색을 하면 키워드 중심으로 자료가 나오고 그중에서 원하는 자료를 찾고 정보를 취합했다. 그러나 이제는 자료를 찾아서 취합해 주는 역할을 인공지능이 대신하게 될 것이다. 인간은 아닌데 인간처럼 정보를...,2023.01.30.
296,네이버 큐 cue 인공지능 AI 검색 하이퍼클로바X 점점...,마이크로소프트의 New Bing처럼 네이버 검색에 AI 인공지능을 결합한 대화형 AI 검색 서비스인 cue가 드디어 서비스를 시작했습니다. 네이버 하이퍼클로바X 요소중 하나인 네이버 cue는 키워드 기반이던 기존의 검색 방식에서 벗어나 대화를 통해 원하는 결과를 좀 더 편하게 쉽게 얻을...,2023.09.21.
297,SW개발자 양성과정 - 챗GPT를 활용한 인공지능 개발자 교육생...,SW개발자 양성과정 - 챗GPT를 활용한 인공지능 개발자 교육생 모집 안녕하세요. 취업비서 인크루트 입니다. 오늘은 청년취업사관학교 금천캠퍼스와 함께하는 SW개발자 양성과정 - 챗GPT를 활용한 인공지능 개발자 교육생 모집에 대해서 자세히 안내해드리는 시간을...,2023.06.27.
298,소프트웨어·인공지능과 함께! 디지털 새싹 캠프 1학기에도...,소프트웨어·인공지능과 함께! 디지털 새싹 캠프 1학기에도 함께해요 ✔️ 디지털 새싹 캠프 학기 중 어떻게 운영되나요? ✔️ 디지털... ▶ 자세히 보기 : http://bit.ly/3MeQs31 #디지털새싹캠프 #소프트웨어 #인공지능 #교육부 디지털 새싹 캠프 1학기에도 함께해요 디지털 새싹...,2023.04.06.
299,[송파cctv] 화재 감시와 침입감지가 가능한 인공지능cctv...,"인공지능이 꾸준히 개발을 거듭하는 가운데 2010년 이후부터는 cctv 역시도 인공지능과 결합한 형태로 감시에 있어 더욱 편리해졌습니다. 그리고 이제는 화재 감시 역시도 cctv로 가능하게 되었는데요, 자비스넷은 그 화재cctv에 강점을 보이는 회사입니다. 서울cctv 이번에...",2023.09.18.
300,「인공지능 시대 안전한 개인정보 활용 정책 방향」 살펴보기,개인정보보호위원회( 이하 ‘개인정보위’)가 8월 3일 「인공지능 시대 안전한 개인정보 활용 정책 방향」을 발표하였습니다. AI에 대한... 이번 포스팅에서는 최근 발표된 「인공지능 시대 안전한 개인정보 활용 정책 방향」을 통해 개인정보위가 향후 중점적으로 추진해 나갈...,2023.08.10.
301,"인공지능이 정보를 처리하며 발생하는 오류, 할루시네이션","인공지능이 정보를 처리하며 발생하는 오류, 할루시네이션 할루시네이션은 인공지능(AI)이 정보를 처리하는 과정에서 발생하는 오류를 이야기합니다. 챗GPT등 인공지능 서비스가 활성화됨에 따라 나타난 신조어로, 질문의 맥락과 관계 없는 답을 이야기 하거나 사실이 아닌...",2023.06.19.
302,인공지능 붐이 불러온 데이터센터 수요( 에퀴닉스 디지털리얼티 ),"자극된 투자 심리와 인공지능에 대한 기대는 에퀴닉스에게 에퀴닉스와 디지털리얼티 모두에 대한 투자 심리가 개선된 것은 맞으나, 시장에서는 디지털리얼티보다는 에퀴닉스가 AI 데이터 센터 수요 수혜를 받을 것으로 전망하고 있습니다. 이와 같은 수혜 노출의 차이는...",2023.09.14.
303,인공지능 기업투자 : 성장성과 추천 종목 정리,"인공지능 기업투자 : 성장성과 추천 종목 정리 인공지능 기술은 기계 학습, 자연어 처리, 이미지 분석 등을 통해 사람과 유사한 인지 능력을 갖는 시스템을 개발하는 기술이다. 최근 몇 년간 인공지능 기술은 계속해서 발전해 왔으며, 향후에는 더욱 빠른 성장이 예상된다. 현재...",2023.06.06.
304,"[광주cctv] 400만 화소는 기본으로, 인공지능 영상분석까지!",자비스넷은 인공지능을 통한 더욱 빠르고 안전한 보안을 제시합니다. 안녕하세요 경기cctv 광주cctv 설치 전문업체 자비스넷입니다.... 경기cctv 오늘 설치를 진행한 경기도 광주시의 한 순대국 전문점엔 자비스넷 만의 강점인 영상분석이 적용된 400만 화소...,2023.09.11.
305,반도체가 인공지능에 사용된다고? 차세대 PIM 반도체,"인공지능은 인간의 뇌 속 신경망을 본뜬 ‘인공신경망’을 이용하여 데이터를 학습하고 응용합니다. 인간의 뇌가 수많은 세포의 상호작용으로 작동하는 것처럼 인공신경망도 수많은 연산 과정이 필요한데, 이러한 연산 과정의 속도를 반도체가 높여줍니다. 에...",2023.03.28.
306,인공지능과 편향성,"인공지능은 편향성이 없는 도구로서 개발되지만, 훈련 데이터와 개발 과정에서 인간의 편향이 반영될 수 있습니다. 이는 인공지능 시스템이 편향된 결론이나 의사결정을 내리는 경우를 발생시킬 수 있습니다. 이러한 편향성은 사회적인 불평등과 인종 차별 등과 관련된 문제를...",2023.06.23.
307,의료 AI 인공지능 관련주 딥노이드 주가 전망,AI 플랫폼: DEEP: PHI는 고성능의 장비나 프로 그래밍 지식이 없어도 인공지능 (AI)에 관심만 있다면 간단한 모듈 조립만으로 인공지능 (AI) 모델 기획과 솔루션 개발을 경험할 수 있는 플랫 폼입니다. AI 교육: AI와 코딩에 관한 사전 지식이 없어도 누구나 AI 기초부터 AI 개발...,2023.08.23.
308,구글 바드 사용법 1 - 인공지능 바드 소개 및 회원가입!,지난 포스팅에선 구글 인공지능 바드와 챗gpt의 차이점에 대해 알아봤는데요. 오늘은 구글 바드 사용법 첫 번째 시간! 구글 바드 소개와 가입에 대해 알아보겠습니다! 1. 구글 인공지능 바드란? 구글에서 나온 인공지능 '구글 바드'는 챗봇 형식으로 챗gpt 처럼 질문을 한 뒤 답변을...,2023.06.19.
309,인공지능 기술 프론티어는 어디까지? AI EXPO KOREA 2023,"2023년 5월 10일부터 12일까지 3일간 서울 COEX에서는 ""AI EXPO KOREA 2023(국제인공지능대전)""이 개최되었습니다. 이번 행사에서는 인텔, HP... ▲ AI EXPO KOREA 2023 현장 (출처 : 촬영) 이번 AI 기술 설명회에서는 많은 교수와 연구생들이 언어 , 영상 , 예측 ...",2023.05.22.
310,인공지능으로 문제를 만들고 채점과 피드백은 MS...,"교사의 교육 활동 중 가장 중요한 축을 이루는 학생 평가를 인공지능과 에듀테크를 활용하여 쉽게, 효율적으로, 체계적으로 처리할 수 있는 한 가지 예시를 제시한 것이다. ChatGPT의 등장으로 인해 촉발된 인공지능 교육에 대한 관심은 사실 대부분 호기심에 가득찬 탐색 수준에...",2023.07.25.
311,간단하고 강력한 추천 AI 인공지능 번역기! DeepL 사용법 후기!,SoftWare.Web 간단하고 강력한 추천 AI 인공지능 번역기! DeepL 사용법 후기! 영댕이 2023. 3. 30. 10:29 최근 우리는 세계 곳곳에서 생산되는... 그런데 최근에는 AI 인공지능 기술의 발전으로 인해서 번역기의 성능이 크게 향상되어서 이제는 간단한 정보의 문맥은 크게 불편함...,2023.03.30.
312,"AI(인공지능)가 바꾼 우리의 삶, 그리고 앞으로 전망","AI(인공지능)은 현재까지 빠르게 발전하고 있으며, 이러한 발전은 우리의 삶에 깊은 영향을 미치고 있습니다. AI는 컴퓨터나... 이 글에서는 AI(인공지능)가 우리의 미래에 어떤 변화를 가져올 것인지, 그리고 그 변화가 어떤 긍정적이나 부정적인 측면을 가질 수 있는지에 대해...",2023.10.19.
313,'그림으로 배우는 AI 인공지능 기술의 이해' 참석후기,"'그림으로 배우는 AI 인공지능기술의 이해' 참석후기 4월 21일 금요일 오전 10시 신도림 역 스마트 구로 홍보관에 40명이 넘는 구로구민들이 모였습니다. 빅데이터, 인공지능, 네트워크 기술 등의 IT 기술이 발전을 거듭하면서 모든 것이 디지털화하는 ‘디지털 트랜스포메이션’...",2023.05.04.
314,인공지능과 함께 읽은 시를 그린 그림,"그 시를 학습한 인공지능이 그림에 구상적 이미지들을 덧입히는 과정으로 이루어집니다. 추상적 감각과 감정은 언어로 개념화되고 인공지능이 학습한 수많은 데이터와 기록에 의해 구상화됩니다. 이 안에서 근거가 되는 기록은 나를 포함하지만 내 것이 아닌, 마치...",2023.10.20.
315,AGV AMR 차이점 ? 인공지능 AI 로봇 특징 정리,"로봇 기술이 계속해서 빠르게 발전하고 있는 가운데, 인공지능 AI 기술의 도입으로 더욱 다양하고 복잡한 작업까지 수행 가능해지고... 이번 페이지에서는 AGV와 AMR의 기본 원리와 차이점을 알아보고, 이 두 기술이 어떻게 로봇으로 발전하고 있는지를 중심으로...",2023.09.02.
316,생성형 인공지능 모델의 책무성 관련 이용자 보호 쟁점 논의,"학계, 기업, 시민단체, 정부 등 총 30여명의 각계 전문가로 구성된 민관협의회는 그동안 ‘알고리즘 저널리즘 시대의 이용자 보호 방안’, ‘생성형 인공지능 기반 챗봇 서비스에서의 이용자 보호 쟁점’ 등을 다루었으며, 앞으로도 지능정보시대 이용자 보호 현안들에 대해...",2023.06.29.
317,경제신문 :) ‘의료 인공지능’ 냄새만 풍겨도 상승…올들어...,"‘의료 인공지능’ 냄새만 풍겨도 상승…올들어 6배 오른 종목도 (매일경제) 바이오 종목 투자 대세로 부상한 ‘의료AI’ 루닛 등 외국인 순매수 상위권에 포진 © owenbeard, 출처 Unsplash 한 줄 요약 코스닥 시장에 상장된 의료 (AI) 관련주들의 주가는 큰 폭으로 오르고...",2023.09.12.
318,뇌졸중 및 전립선암 솔루션은 전세계 유일한 인공지능 솔루션 제품,"관리까지 인공지는 다중 뇌질환 분석 + 인공지능 다중 암 분석 뇌, 전립선, 폐로 확장 중인 동사의 의료 영상 진단 사업 영역 인공지능 기반 의료 영상 진단 기술 개발 전문기업 신규 플랫폼 출시 및 기업·병원과의 협약을 통한 판로 확보 일본 최대 원격의료기관...",2023.06.22.
319,챗GPT 인공지능 AskUp을 카카오톡에서 이미지 글자까지...,챗GPT 인공지능 대화형 문장검색이 대세인가요? 이제 챗GPT 인공지능 AskUp을 카카오톡에서 이미지 글자까지 인식해서 사용할 수 있습니다. 카카오톡 채팅에서 인공지능 대화형 검색과 이미지 글자까지 아주 대단한 기술이죠. 서비스 시작한 지 3일 된 거 같은 데 사용자가...,2023.03.12.
320,AI 인공지능 관련주 모음집: 반도체 기업 포함!,"대다수는 인공지능 관련 사업을 영위하고 있다는 이유만으로 수 배씩 오르는 기현상을 보이고 있으니 말이다. 물론, 이 말이 AI 산업 전체를 부정적으로 바라본다는 뜻은 아님. MS, 구글, 오라클, 아마존, 메타, AT&T, 암젠 등 각 산업의 꼭짓점 기업들이 잇따라 을 채택하고...",2023.07.22.
321,"대구시 인공지능(AI) 민원상담사 ""뚜봇아~ 치킨 줄래?"" 이벤트","대구시 인공지능(AI) 민원상담사 ""뚜봇아~ 치킨 줄래?"" 이벤트 대구시 인공지능(AI) 민원상담사 뚜봇! 뚜봇에게 대구 대표 축제인 대구치맥페스티벌에 관해 물어보고 간단히 인증샷을 올리는 이벤트에 참여해 보세요 총 50분을 추첨하여 치킨 기프티콘(2만원)을 선물로 드립니다...",2023.08.11.
322,어도비AI 포토샵 파이어플라이 모델2 인공지능 디자인,어도비AI 포토샵 파이어플라이 모델2 인공지능 디자인 어도비AI 포토샵 파이어플라이 모델2 인공지능 디자인 어도비(Adobe)는 지난 몇 년 동안 AI를 활용한 혁신적인 제품과 모델을 개발하여 인공지능(AI) 시장에서 강력한 포지션을 구축하고 있습니다. 이 회사는 최근에도 AI 제품과...,2023.10.14.
323,인공 지능 판사는 공정할까?,이런 의미에서 본다면 인공 지능 판사는 과연 수많은 경우의 수와 맥락을 파악하는 게 가능할까요? 사회 문제를 윤리적으로 바라보기... #인공지능판사는공정할까? #개암나무 #희진쌤책읽어주세요 #독서지도사추천도서 #어떤양형의이유 #공정성 #공평 #윤리 ...,2023.10.13.
324,인공지능 사례 자율주행 의료 번역 총정리,인공지능 사례 자율주행 의료 번역 총정리 인공지능(AI)은 현대 사회에서 아주 중요한 역할을 맡고 있다. 우리는 이미 AI 기술을 여러 사례를 통해 볼 수 있다. 오늘은 인공지능의 다양한 사례를 살펴보려고 한다. 인공지능 개념 은 크게 약한 과 강인한 으로...,2023.06.06.
325,로봇 강아지 인공지능 AI의 루나 로봇 강아지첫만남 후기,얼리어답터 리뷰/IT정보 로봇 강아지 인공지능 AI의 루나 로봇 강아지첫만남 후기 by 엔돌슨 2023. 8. 29. 로봇 강아지 인공지능 AI의 루나 로봇 첫만남 후기 딸아이를 위해서 루나 펫로봇을 구매하였습니다. 이전에도 소니 아이보 및 에일릭 로봇을 잘 가지고 놀았는데요. 소니...,2023.08.29.
326,인공지능 마케팅이란? 데이터를 활용해야하는 이유! SNS...,AI를 활용한 인공지능 마케팅은 어떤식으로 할 수 있을까요? 오늘은 인공지능 마케팅과 데이터를 활용한 데이터 기반 의사결정을 해야하는 이유에 대해 알아보겠습니다! 마케터들의 고민 마케터들의 고민중 하나는 투자된 돈으로 어떠한 일들이 일어났는지 '한 번에' 알기...,2023.06.22.
327,"안내] 인공지능 빙, 바드, 챗GPT, 클로바X 활용스타벅스 vs...","인공지능과 빅데이터 활용 상권분석 전문가 김영갑 교수입니다. 이미 공지하여 드렸던 상권분석전문가과정 3주차 프리뷰 특강의 내용을 다음과 같이 변경하게 되었습니다. 인공지능 빙, 바드, 챗GPT, 클로바X 활용 스타벅스 vs 교촌치킨 상권전략 비교 이전에 공지하였던 프리뷰...",2023.10.03.
328,'ai vs 인간'.. 인공지능 공부하면서 얻은 질문 11가지,"같은 인공 생명체) © comparefibre, 출처 Unsplash 사람들은 ai를 두고 '의인화의 오류'에 빠진다. 이들은 인간이 아니다. © rodlong, 출처 Unsplash 인공지능 로봇과 사람이 싸울지 화합하며 살아갈지는 아무도 알 수 없다. © santesson89, 출처 Unsplash ai의 생존욕구...",2023.09.19.
329,"[인공지능 빙, 바드, 챗GPT, 클로바X, 뤼튼에게 묻다]...",안녕하세요 인공지능과 빅데이터를 활용해서 소상공인을 위한 상권분석과 온라인마케팅을 가르치고 있는 김영갑교수입니다. 오늘은 지하철을 이용하며 인공지능 챗봇이 어디 정도 정확한 답변을 주는지 비교하는 실험을 해 보았습니다. 우리의 삶 속에서...,2023.09.07.
330,인공지능 종류 및 원리에 대해서 알아보자,"우리는 알게 모르게 일상생활에서 인공지능(ai)를 많이 사용하고 있습니다. 이론적인 인공지능 종류는 머신러닝(기계학습)과 딥러닝(딥러닝)으로 나뉩니다. 단, 오늘은 우리가 인공지능 종류를 조금 더 쉽게 이해하기 위해서 평소 생활에서 접하면서 사용하고 있는 ai 종류에 대해...",2023.09.20.
331,[인공지능을 이용한 상권분석] 상권분석 전문가 과정 29기...,"드디어 상권분석 전문가 과정 29기부터는 인공지능으로 상권분석을 하는 방법을 알려드리게 되었습니다. 3주차 수업의 목차는 다음과 같습니다. 상권분석, 우리 일상에서 이렇게 활용한다 인지능 활용 상권분석 방법을 알면 상권분석이 쉬워진다 상권분석이 무엇인지 정확히 알아야...",2023.10.01.
332,일론 머스크 새로운 인공지능 회사 xAI 출시,"테슬라와 스페이스 X의 CEO 이자 트위터의 소유주인 일론 머스크는 수요일 ""우주의 진정한 본질을 이해하는 것""을 목표로 새로운 인공지능 회사 xAI의 데뷔를 발표했습니다. 그 회사의 웹사이트에 따르면 머스크와 그의 팀은 금요일에 실시간 트위터 스페이스...",2023.07.14.
333,네이버 하이퍼클로바X 인공지능 Ai 관련주 4종목 차트분석,네이버 하이퍼클로바X 인공지능 Ai 관련주 4종목 차트분석 알체라 / 솔트룩스 / 유비온 / 폴라리스오피스 네이버의 이벤트 재료라고 한다면 8월 24일에 하이퍼클로바X가 공개가 있습니다. 인공지능 Ai 관련 사업을 하기 위해서는 자체 언어 모델의 유무가 아주 중요한 포인트가...,2023.08.01.
334,"인공지능시대가 낳은 최고의 직업, 앱프로듀서를 소개합니다.",현재는 개발분야에도 인골지능이 들어와서 기존의 코딩 개발자들을 대체하는 인공지능 노코드 솔루션 프로그램들이 인기입니다. 구글에 no-code solution을 검색해보면 31억개의 문서가 검색이 됩니다. javascript도 6억개 남짓의 자료가 있는것에 비하면 지금 노코드 솔루션이...,2023.04.28.
335,젠큐릭스 주가 전망 인공지능 AI 암 진단 사업 관련주,"인공지능 AI 암 진단 사업 관련주 뉴스 젠큐릭스 주가 전망 인공지능 AI 암 진단 사업 관련주 실적과 차트 분석해 드립니다. 젠큐릭스 기업 정보 대표자 조상래 기업구분 중소기업, 코스닥 상장 업종 의료용품 및 기타 의약 관련제품 제조업 설립일 2011,9 21 상장일 2020, 6, 25 제품...",2023.09.06.
336,수주 엔비디아 생성형 인공지능 AI칩 공개 초보주식투자,생성형 인공지능에 특화된 GH200 그레이스 호퍼 AI 가속기 플랫폼을 공개하며 추격자를 따돌리고 시장점유율 1위를 유지하며 AI 생태계를... 10 매일경제 / 엔비디아 생성형 인공지능 AI칩 공개 엔비디아 | 월봉차트 | 재무제표 역시 AI 반도체 일등기업은 확실히 다르다는 것이...,2023.08.11.
337,로봇으로 철학하기(4) (4장 _ 인공지능 로봇),"Ι 인공지능의 역사 Ι 튜링은 '기계지능'이라는 말을 사용했지만, 존 매카시(1927～2011)는 튜링의 아이디어에 기초한 '계산기계'를 '인공지능... 딥러닝은 이런 데이터 주도 접근법의 한 형태로서, 인간 두뇌의 신경세포 뉴런과 시냅스를 모방해서 만든 인공 신경망 소프트웨어 회로...",2023.05.16.
338,연결해서 인공지능(AI)인 CLOVA와함께 자동으로 가습기를...,만들고 인공지능(AI)인 클로바(Clova)에게 작동상태를 음성으로 안내해달라고 할거에요! 이번 실습예제는 크게 2가지 작동방식이 있어요!... 인공지능쪽에 가보면 녹칸다 아저씨가 등록해놓은 인공지능(AI)인 클로바(Clova)가 보일거에요! 읽어주고 기다리기 블럭을 필요한...,2023.10.07.
339,Unity 유니티 주식 주가 요금제 이슈 전망 : 인공지능...,Unity 유니티 주식 주가 요금제 이슈 전망 : 인공지능 메타버스 게임 관련주 유니티(U) 유니티 소프트웨어(U) 는 게임 개발을 위한 엔진 소프트웨어를 제공하는 기업입니다. 코로나 시기에 메타버스와 게임산업의 관심과 함께 유니티도 큰 인기를 끌었던 종목입니다. 특히 유니티...,2023.09.18.
340,인공지능 현실 그리고 가능성,"인공지능은 컴퓨터 시스템이 인간과 유사한 지능적인 작업을 수행하는 능력을 가리킵니다. 기계 학습, 자연어 처리, 컴퓨터 비전 등 다양한 분야에서 발전하고 있으며, 이를 통해 다양한 과제를 해결하고 예측하는 능력을 갖출 수 있습니다. 예를 들어, 음성 인식 기술은 우리의...",2023.06.13.
341,인공지능을 통한 부동산 이상거래 선별 구축,"정부가 AI를 통한 비정상적인 부동산 거래에 대한 심사모델을 구축하기 시작한 것은 최근 전세 사기 등 불법 부동산 행위 패턴이 조직화, 지능화되고 있기 때문으로, 국토부 남영우 토지정책관은 ""오랜 기간 축적된 자료와 기법을 결합해 국민의 피해를 막을 수 있는...",2023.05.29.
342,챗GPT-4 무료 사용가능한 인공지능 AI 뤼튼 모바일앱...,"질문을 입력 한 후 우측의 지능모드(GPT-4), 속도모드(GPT-3.5)를 선택할 수 있습니다. 뤼튼은 한글과 영어로 질문을 할 수 있습니다. 또한, 뤼튼은 실시간 정보를 제공합니다. 따라서, 뤼튼을 사용하면, 최신 정보를 얻을 수 있습니다. ""챗GPT-4 무료 사용가능한 AI...",2023.05.25.
343,AI 인공지능 관련주 대장주 솔트룩스 주가 전망,"대 인공지능 상용 기술의 확보를 목표로 하고 있 습니다. 현재 솔트룩스가 보유한 국가 수준의 빅데이터 플랫폼 기술을 지구 스케일로 확장 고도화하고, 이를 통해 전세계 대상의 데이터 수집과 실시간 이슈 분석 이상 징후 조기 감지, 더 나아가 지능 형 예측을 호한한 실시간...",2023.07.23.
344,Ai 그림 사이트 인공 지능 그림 그리기 사이트 찾는다면?...,#ai그림사이트 #인공지능그림사이트 #그림그리기사이트 글/사진/영상 최욱진 이세돌과의 바둑 경기에서 승리를 가져간 인공지능 프로그램 알파고 이후에 인공 지능은 꾸준히 발전해 오고 있습니다. 특히 인공지능이 넘볼 수 없다고 여겨졌던 창작의 영역까지 이제는...,2023.05.03.
345,구글 바드 인공지능 챗봇 사용 방법,"인공지능 챗봇을 발표했지요. 중요한 것은 바로 한글 지원이 바로 되니 궁금한 질문, 업무에 활용하기 좋을 거 같습니다. 또한 질문한 답안을 구글 문서로 바로 저장할 수 있어서 편리하구요. 답안도 1부터 3까지 볼 수 있고 재설정도 할 수 있습니다. 그럼 구글 바드 ...",2023.05.16.
